row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
19340291,2019,19,Carver,COMMERCIAL,4,65 - 74 years,M,25,99204,CPT/HCPCS,OFFICE O/P NEW MOD 45-59 MIN,300,Office/outpatient services - Office visits,28,297,"$7,503.42 ",$300.13 ,$311.20 ,"$5,894.92 ",$235.79 ,$255.03 ,"$1,608.50 ",$64.34 ,$25.00 
19343963,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,711,90471,CPT/HCPCS,IMMUNIZATION ADMIN,228,Prophylactic vaccinations and inoculations,937,"8,198","$14,778.45 ",$20.78 ,$21.18 ,"$14,778.45 ",$20.78 ,$21.18 ,$0.00 ,$0.00 ,$0.00 
19346603,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,23,A7038,CPT/HCPCS,FLTR DISPBL W/POS ARWAY PRSS DEVC,243,DME and supplies,56,269,$330.65 ,$14.37 ,$8.20 ,$330.65 ,$14.37 ,$8.20 ,$0.00 ,$0.00 ,$0.00 
19349219,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,19,762,REV,Observation,50026,Other Services,20,218,$771.37 ,$40.59 ,$0.00 ,$771.37 ,$40.59 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19352027,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,28,73630,CPT/HCPCS,X-RAY EXAM OF FOOT,226,Radiology - Diagnostic (other),63,334,$901.11 ,$32.18 ,$6.31 ,$872.97 ,$31.17 ,$6.00 ,$28.14 ,$1.00 ,$0.00 
19358027,2019,19,Carver,MEDICARE,2,19 - 44 years,M,11,G0480,CPT/HCPCS,DR TST DEFIN DR ID M P D 1-7 DR CL,235,Laboratory - Other,24,128,"$4,147.31 ",$377.02 ,$461.81 ,"$3,372.68 ",$306.60 ,$367.95 ,$774.63 ,$70.42 ,$93.86 
19361387,2019,19,Carver,MEDICARE,3,45 - 64 years,M,16,86038,CPT/HCPCS,ANTINUCLEAR ANTIBODIES,235,Laboratory - Other,19,192,$187.74 ,$11.73 ,$13.16 ,$187.74 ,$11.73 ,$13.16 ,$0.00 ,$0.00 ,$0.00 
19363763,2019,19,Carver,MEDICARE,4,65 - 74 years,F,56,73221,CPT/HCPCS,MRI JOINT UPR EXTREM W/O DYE,198,MRI (magnetic resonance imaging),82,671,"$13,142.58 ",$234.68 ,$233.95 ,"$11,178.81 ",$199.62 ,$188.91 ,"$1,963.77 ",$35.06 ,$35.47 
19365419,2019,19,Carver,MEDICARE,4,65 - 74 years,F,22,G0483,CPT/HCPCS,DR TST DEFIN DR ID M P D 22/M DR CL,235,Laboratory - Other,25,256,"$5,028.17 ",$228.55 ,$241.98 ,"$5,028.17 ",$228.55 ,$241.98 ,$0.00 ,$0.00 ,$0.00 
19369307,2019,19,Carver,MEDICARE,5,75 years and older,F,83,230,REV,Nursing Incremental,50026,Other Services,103,930,"$15,076.12 ",$181.64 ,$0.00 ,"$14,615.11 ",$176.08 ,$0.00 ,$461.01 ,$5.55 ,$0.00 
19371251,2019,19,Carver,MEDICARE,5,75 years and older,F,86,93970,CPT/HCPCS,EXTREMITY STUDY,197,Ultrasound - Diagnostic (other),140,954,"$11,315.15 ",$131.57 ,$52.28 ,"$9,831.56 ",$114.32 ,$43.67 ,"$1,483.59 ",$17.25 ,$6.81 
19374275,2019,19,Carver,MEDICARE,5,75 years and older,M,121,87186,CPT/HCPCS,MICROBE SUSCEPTIBLE MIC,206,"Microscopic examination (e.g., lab, toxicology)",197,"1,405",$596.93 ,$4.93 ,$0.00 ,$596.93 ,$4.93 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19377467,2019,21,Cass,COMMERCIAL,2,19 - 44 years,F,11,88307,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,19,125,"$4,427.20 ",$402.47 ,$300.94 ,"$3,269.79 ",$297.25 ,$231.12 ,"$1,157.41 ",$105.21 ,$0.00 
19381139,2019,21,Cass,COMMERCIAL,3,45 - 64 years,M,89,88305,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,209,"1,014","$29,806.12 ",$334.90 ,$227.49 ,"$21,211.03 ",$238.32 ,$172.04 ,"$8,595.09 ",$96.57 ,$46.97 
19384859,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,11,A4267,CPT/HCPCS,CONTRACEPTIVE SUPPLY CONDOM MALE EA,243,DME and supplies,19,102,$213.21 ,$19.38 ,$14.85 ,$213.21 ,$19.38 ,$14.85 ,$0.00 ,$0.00 ,$0.00 
19387139,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,75,76830,CPT/HCPCS,TRANSVAGINAL US NON-OB,197,Ultrasound - Diagnostic (other),154,824,"$11,423.09 ",$152.30 ,$132.93 ,"$11,320.46 ",$150.93 ,$129.19 ,$102.63 ,$1.36 ,$0.00 
19389755,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,13,A9270,CPT/HCPCS,NONCOVERED ITEM OR SERVICE,243,DME and supplies,57,144,$2.32 ,$0.17 ,$0.00 ,$2.32 ,$0.17 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19392227,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,23,121,REV,Med-Sur-Gy/Semi-pvt,50001,Room and board (non-nursery) services,35,251,"$245,626.78 ","$10,679.42 ","$7,157.93 ","$244,876.78 ","$10,646.81 ","$7,157.93 ",$750.00 ,$32.60 ,$0.00 
19398467,2019,21,Cass,MEDICARE,3,45 - 64 years,F,40,74177,CPT/HCPCS,CT ABD & PELV W/CONTRAST,179,CT scan - Abdomen,109,458,"$14,425.85 ",$360.64 ,$91.56 ,"$11,789.27 ",$294.73 ,$73.23 ,"$2,636.58 ",$65.91 ,$18.33 
19401203,2019,21,Cass,MEDICARE,3,45 - 64 years,M,12,G0475,CPT/HCPCS,HIV ANTIGEN/ANTIBODY COMB ASSAY SCR,206,"Microscopic examination (e.g., lab, toxicology)",13,142,$105.36 ,$8.78 ,$0.00 ,$105.36 ,$8.78 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19404155,2019,21,Cass,MEDICARE,4,65 - 74 years,F,52,V2781,CPT/HCPCS,PROGRESSIVE LENS PER LENS,241,Visual aids and other optical supplies,64,624,"$2,244.89 ",$43.17 ,$32.33 ,"$2,244.89 ",$43.17 ,$32.33 ,$0.00 ,$0.00 ,$0.00 
19406843,2019,21,Cass,MEDICARE,5,75 years and older,F,48,110,REV,Room-Board/Pvt,50001,Room and board (non-nursery) services,110,561,"$340,490.65 ","$7,093.55 ",$0.00 ,"$324,110.65 ","$6,752.30 ",$0.00 ,"$16,380.00 ",$341.25 ,$0.00 
19409603,2019,21,Cass,MEDICARE,5,75 years and older,M,18,352,REV,CT Scan/Body,50012,CT scans,18,212,"$8,015.42 ",$445.30 ,$0.00 ,"$8,015.42 ",$445.30 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19411595,2019,21,Cass,MEDICARE,5,75 years and older,M,114,G0103,CPT/HCPCS,PROSTATE CANCER SCREENING; PSA TEST,233,Laboratory - Chemistry and hematology,117,"1,361","$4,767.82 ",$41.82 ,$20.03 ,"$4,427.36 ",$38.83 ,$20.03 ,$340.46 ,$2.98 ,$0.00 
19419035,2019,23,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,80050,CPT/HCPCS,GENERAL HEALTH PANEL,233,Laboratory - Chemistry and hematology,11,129,$656.45 ,$59.67 ,$52.56 ,$656.45 ,$59.67 ,$52.56 ,$0.00 ,$0.00 ,$0.00 
19422995,2019,23,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,28,A4216,CPT/HCPCS,STERL H2O SALINE & OR DXT DIL 10 ML,243,DME and supplies,56,315,$546.31 ,$19.51 ,$0.00 ,$546.31 ,$19.51 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19428491,2019,23,Chippewa,MEDICARE,4,65 - 74 years,F,78,G0463,CPT/HCPCS,HOS OP CLIN VISIT ASSESS & MGMT PT,300,Office/outpatient services - Office visits,242,931,"$13,744.74 ",$176.21 ,$118.87 ,"$11,850.64 ",$151.93 ,$97.59 ,"$1,894.10 ",$24.28 ,$12.24 
19432307,2019,23,Chippewa,MEDICARE,5,75 years and older,M,31,320,REV,Dx X-Ray,50011,Diagnostic X-ray services,36,349,$323.14 ,$10.42 ,$0.00 ,$318.69 ,$10.28 ,$0.00 ,$4.45 ,$0.14 ,$0.00 
19434611,2019,25,Chisago,COMMERCIAL,1,18 years and under,F,129,87651,CPT/HCPCS,STREP A DNA AMP PROBE,206,"Microscopic examination (e.g., lab, toxicology)",150,"1,499","$9,601.78 ",$74.43 ,$70.23 ,"$5,910.41 ",$45.81 ,$47.21 ,"$3,691.37 ",$28.61 ,$0.00 
19437875,2019,25,Chisago,COMMERCIAL,2,19 - 44 years,F,156,86140,CPT/HCPCS,C-REACTIVE PROTEIN,235,Laboratory - Other,230,"1,820","$3,066.56 ",$19.65 ,$9.97 ,"$2,142.85 ",$13.73 ,$7.15 ,$923.71 ,$5.92 ,$0.00 
19441019,2019,25,Chisago,COMMERCIAL,3,45 - 64 years,F,64,450,REV,Emerg Room,50022,Emergency room services,86,725,"$39,203.18 ",$612.54 ,$0.00 ,"$37,914.18 ",$592.40 ,$0.00 ,"$1,289.00 ",$20.14 ,$0.00 
19443011,2019,25,Chisago,COMMERCIAL,3,45 - 64 years,F,369,99284,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,614,"4,321","$288,513.59 ",$781.87 ,$660.96 ,"$197,833.57 ",$536.13 ,$333.73 ,"$90,680.02 ",$245.74 ,$100.00 
19445555,2019,25,Chisago,COMMERCIAL,3,45 - 64 years,M,22,94010,CPT/HCPCS,BREATHING CAPACITY TEST,38,Lung and bronchus procedures - Diagnostic (other),49,256,"$3,418.38 ",$155.38 ,$96.87 ,"$2,567.60 ",$116.70 ,$70.18 ,$850.78 ,$38.67 ,$0.00 
19448195,2019,25,Chisago,COMMERCIAL,4,65 - 74 years,M,15,93018,CPT/HCPCS,CARDIOVASCULAR STRESS TEST,201,Cardiac stress tests,16,173,$282.84 ,$18.85 ,$14.95 ,$199.18 ,$13.27 ,$2.99 ,$83.66 ,$5.57 ,$0.00 
19452827,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,509,96127,CPT/HCPCS,BRIEF EMOTIONAL/BEHAV ASSMT,218,"Psychological and psychiatric evaluation, therapy",529,"5,906","$2,263.64 ",$4.44 ,$4.85 ,"$2,263.64 ",$4.44 ,$4.85 ,$0.00 ,$0.00 ,$0.00 
19455083,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,57,99243,CPT/HCPCS,OFFICE CONSULTATION,303,Consultations,62,641,"$5,517.79 ",$96.80 ,$101.30 ,"$5,291.79 ",$92.83 ,$98.30 ,$226.00 ,$3.96 ,$3.00 
19458779,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,67,80307,CPT/HCPCS,DRUG TEST PRSMV CHEM ANLYZR,235,Laboratory - Other,121,769,"$6,121.56 ",$91.36 ,$58.39 ,"$6,121.56 ",$91.36 ,$58.39 ,$0.00 ,$0.00 ,$0.00 
18964646,2019,1,Aitkin,COMMERCIAL,2,19 - 44 years,F,64,87210,CPT/HCPCS,SMEAR WET MOUNT SALINE/INK,206,"Microscopic examination (e.g., lab, toxicology)",86,728,"$3,083.66 ",$48.18 ,$41.31 ,"$2,490.40 ",$38.91 ,$41.31 ,$593.26 ,$9.26 ,$0.00 
18970022,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,49,86140,CPT/HCPCS,C-REACTIVE PROTEIN,235,Laboratory - Other,60,583,$835.11 ,$17.04 ,$0.00 ,$835.11 ,$17.04 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
18973910,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,46,300,REV,Laboratory (Lab),50009,Laboratory and pathology services,63,484,"$8,921.73 ",$193.95 ,$0.00 ,"$8,908.93 ",$193.67 ,$0.00 ,$12.80 ,$0.27 ,$0.00 
18980342,2019,1,Aitkin,MEDICARE,3,45 - 64 years,F,21,71260,CPT/HCPCS,CT THORAX DX C+,178,CT scan - Chest,60,241,"$5,325.79 ",$253.60 ,$109.76 ,"$4,540.17 ",$216.19 ,$50.01 ,$785.62 ,$37.41 ,$0.00 
19905713,2019,49,Goodhue,MEDICARE,4,65 - 74 years,M,35,43239,CPT/HCPCS,EGD BIOPSY SINGLE/MULTIPLE,70,"GI (upper) endoscopy, biopsy",82,414,"$11,195.44 ",$319.86 ,$151.26 ,"$9,500.01 ",$271.42 ,$151.26 ,"$1,695.43 ",$48.44 ,$27.83 
19908329,2019,49,Goodhue,MEDICARE,5,75 years and older,F,16,17312,CPT/HCPCS,MOHS ADDL STAGE,170,Skin lesion - Excision,33,192,"$6,505.06 ",$406.56 ,$277.30 ,"$6,230.20 ",$389.38 ,$262.19 ,$274.86 ,$17.17 ,$0.00 
19910321,2019,49,Goodhue,MEDICARE,5,75 years and older,F,58,E0143,CPT/HCPCS,WALKER FOLD WHEELED ADJUSTBL/FIX HT,243,DME and supplies,63,686,"$3,966.24 ",$68.38 ,$77.19 ,"$3,216.04 ",$55.44 ,$61.50 ,$750.20 ,$12.93 ,$15.56 
19912409,2019,49,Goodhue,MEDICARE,5,75 years and older,M,12,86334,CPT/HCPCS,IMMUNOFIX E-PHORESIS SERUM,235,Laboratory - Other,26,144,$389.61 ,$32.46 ,$22.63 ,$374.97 ,$31.24 ,$22.63 ,$14.64 ,$1.22 ,$0.00 
19918841,2019,51,Grant,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,19,90734,CPT/HCPCS,MENACWYD/MENACWYCRM VACC IM,228,Prophylactic vaccinations and inoculations,19,227,$122.30 ,$6.43 ,$0.00 ,$122.30 ,$6.43 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19926521,2019,51,Grant,MEDICARE,4,65 - 74 years,F,316,36415,CPT/HCPCS,ROUTINE VENIPUNCTURE,235,Laboratory - Other,977,"3,781","$151,883.37 ",$480.64 ,$58.13 ,"$131,262.43 ",$415.38 ,$55.34 ,"$20,620.94 ",$65.25 ,$0.00 
19930937,2019,51,Grant,MEDICARE,5,75 years and older,M,29,82565,CPT/HCPCS,ASSAY OF CREATININE,233,Laboratory - Chemistry and hematology,42,348,$647.12 ,$22.31 ,$0.00 ,$569.36 ,$19.63 ,$0.00 ,$77.76 ,$2.68 ,$0.00 
19933625,2019,53,Hennepin,COMMERCIAL,1,18 years and under,F,13,86923,CPT/HCPCS,COMPATIBILITY TEST ELECTRIC,235,Laboratory - Other,40,156,"$2,117.56 ",$162.88 ,$122.35 ,"$1,925.04 ",$148.08 ,$96.28 ,$192.52 ,$14.80 ,$0.00 
19935473,2019,53,Hennepin,COMMERCIAL,1,18 years and under,M,44,351,REV,CT Scan/Head,50012,CT scans,44,463,"$14,885.75 ",$338.31 ,$0.00 ,"$14,885.75 ",$338.31 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19937321,2019,53,Hennepin,COMMERCIAL,1,18 years and under,M,"3,836",90651,CPT/HCPCS,9VHPV VACCINE 2/3 DOSE IM,228,Prophylactic vaccinations and inoculations,"4,077","44,915","$866,814.83 ",$225.96 ,$209.61 ,"$861,845.86 ",$224.67 ,$209.61 ,"$4,968.97 ",$1.29 ,$0.00 
19939313,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,F,80,20552,CPT/HCPCS,INJ TRIGGER POINT 1/2 MUSCL,156,"Muscles, tendons, joints - Injections, aspirations",121,936,"$16,897.96 ",$211.22 ,$144.19 ,"$12,368.28 ",$154.60 ,$89.31 ,"$4,529.68 ",$56.62 ,$0.00 
19941521,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,F,190,83021,CPT/HCPCS,HEMOGLOBIN CHROMOTOGRAPHY,233,Laboratory - Chemistry and hematology,204,"2,101","$5,424.03 ",$28.54 ,$25.77 ,"$3,896.02 ",$20.50 ,$24.32 ,"$1,528.01 ",$8.04 ,$0.00 
19942433,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,F,13,93621,CPT/HCPCS,ELECTROPHYSIOLOGY EVALUATION,62,Cardiovascular procedures - Diagnostic (other),22,156,"$11,486.39 ",$883.56 ,$318.87 ,"$11,387.38 ",$875.95 ,$318.87 ,$99.01 ,$7.61 ,$0.00 
19943585,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,F,13,J1460,CPT/HCPCS,INJECTION GAMMA GLOB IM 1 CC,240,"Medications (injections, infusions, other forms)",18,152,$742.07 ,$57.08 ,$38.79 ,$498.31 ,$38.33 ,$34.77 ,$243.76 ,$18.75 ,$0.00 
19945673,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,M,186,45378,CPT/HCPCS,DIAGNOSTIC COLONOSCOPY,76,Colonoscopy and biopsy,346,"2,115","$268,740.30 ","$1,444.84 ","$1,358.09 ","$229,464.35 ","$1,233.67 ","$1,225.50 ","$39,275.95 ",$211.16 ,$0.00 
19947041,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,M,529,86308,CPT/HCPCS,HETEROPHILE ANTIBODY SCREEN,235,Laboratory - Other,560,"6,065","$6,229.04 ",$11.77 ,$8.82 ,"$3,428.23 ",$6.48 ,$0.38 ,"$2,800.81 ",$5.29 ,$1.00 
19948193,2019,53,Hennepin,COMMERCIAL,2,19 - 44 years,M,21,A6402,CPT/HCPCS,GAUZ NON-IMPREG STERL 16 SQ/< NO AD,243,DME and supplies,49,236,"$1,565.10 ",$74.52 ,$6.00 ,"$1,222.60 ",$58.21 ,$4.20 ,$342.50 ,$16.30 ,$0.00 
19950737,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,F,19,36224,CPT/HCPCS,PLACE CATH CAROTD ART,54,Other vascular catheterization (not heart),35,208,"$99,504.37 ","$5,237.07 ","$3,185.77 ","$95,775.07 ","$5,040.79 ","$3,185.77 ","$3,729.30 ",$196.27 ,$0.00 
19952105,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,F,56,78306,CPT/HCPCS,BONE IMAGING WHOLE BODY,207,Radioisotope scan - Bone,120,666,"$48,402.43 ",$864.32 ,$745.66 ,"$38,394.23 ",$685.61 ,$657.47 ,"$10,008.20 ",$178.71 ,$0.00 
19952993,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,F,51,88108,CPT/HCPCS,CYTOPATH CONCENTRATE TECH,234,Pathology,82,579,"$3,917.30 ",$76.80 ,$46.60 ,"$3,713.72 ",$72.81 ,$41.78 ,$203.58 ,$3.99 ,$0.00 
19954025,2019,53,Hennepin,COMMERCIAL,3,45 - 64 years,F,917,A7046,CPT/HCPCS,WATR CHAMB HUMDIFIR USED W/POS ARWA,243,DME and supplies,"1,092","10,866","$18,634.12 ",$20.32 ,$16.56 ,"$12,904.46 ",$14.07 ,$13.51 ,"$5,729.66 ",$6.24 ,$0.00 
19071323,2019,3,Anoka,MEDICARE,5,75 years and older,F,24,1CGM1,CPT/HCPCS,"Early Episode, 0-13 therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severit",313,Home health services (HIPPS),24,279,"$76,118.74 ","$3,171.61 ","$3,395.29 ","$76,118.74 ","$3,171.61 ","$3,395.29 ",$0.00 ,$0.00 ,$0.00 
19073459,2019,3,Anoka,MEDICARE,5,75 years and older,F,13,87106,CPT/HCPCS,FUNGI IDENTIFICATION YEAST,206,"Microscopic examination (e.g., lab, toxicology)",16,147,$59.28 ,$4.56 ,$0.00 ,$59.28 ,$4.56 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19074587,2019,3,Anoka,MEDICARE,5,75 years and older,F,173,C8929,CPT/HCPCS,TTE CMPL SPC & COLR FLOW DPPLR ECHO,193,Ultrasound - Heart (echocardiogram) - Diagnostic,178,"2,060","$82,949.87 ",$479.47 ,$723.07 ,"$77,187.24 ",$446.16 ,$576.10 ,"$5,762.63 ",$33.31 ,$0.00 
19077467,2019,3,Anoka,MEDICARE,5,75 years and older,M,14,63030,CPT/HCPCS,LOW BACK DISK SURGERY,3,"Laminectomy, excision intervertebral disc",24,168,"$7,918.71 ",$565.62 ,$521.29 ,"$7,346.16 ",$524.72 ,$416.05 ,$572.55 ,$40.89 ,$0.00 
19078787,2019,3,Anoka,MEDICARE,5,75 years and older,M,30,93320,CPT/HCPCS,DOPPLER ECHO EXAM HEART,193,Ultrasound - Heart (echocardiogram) - Diagnostic,40,359,$563.10 ,$18.77 ,$18.51 ,$472.47 ,$15.74 ,$14.80 ,$90.63 ,$3.02 ,$3.71 
19080371,2019,3,Anoka,MEDICARE,5,75 years and older,M,26,L4361,CPT/HCPCS,WALKING BOOT PNEUMATIC AND/OR VAC,243,DME and supplies,26,307,"$5,122.26 ",$197.01 ,$251.92 ,"$4,203.48 ",$161.67 ,$200.40 ,$918.78 ,$35.33 ,$41.78 
19082723,2019,5,Becker,COMMERCIAL,2,19 - 44 years,F,296,90471,CPT/HCPCS,IMMUNIZATION ADMIN,228,Prophylactic vaccinations and inoculations,345,"3,417","$10,757.59 ",$36.34 ,$31.49 ,"$10,427.76 ",$35.22 ,$31.05 ,$329.83 ,$1.11 ,$0.00 
19085627,2019,5,Becker,COMMERCIAL,3,45 - 64 years,F,16,90714,CPT/HCPCS,TD VACC NO PRESV 7 YRS+ IM,228,Prophylactic vaccinations and inoculations,16,186,$464.56 ,$29.03 ,$29.26 ,$438.24 ,$27.39 ,$29.26 ,$26.32 ,$1.64 ,$0.00 
19090139,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,17,73080,CPT/HCPCS,X-RAY EXAM OF ELBOW,226,Radiology - Diagnostic (other),56,180,"$1,096.45 ",$64.49 ,$25.58 ,"$1,096.45 ",$64.49 ,$25.58 ,$0.00 ,$0.00 ,$0.00 
19092491,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,11,J7510,CPT/HCPCS,PREDNISOLONE ORAL PER 5 MG,240,"Medications (injections, infusions, other forms)",12,128,$2.30 ,$0.20 ,$0.18 ,$2.30 ,$0.20 ,$0.18 ,$0.00 ,$0.00 ,$0.00 
19095035,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,32,80050,CPT/HCPCS,GENERAL HEALTH PANEL,233,Laboratory - Chemistry and hematology,32,364,"$1,421.14 ",$44.41 ,$50.08 ,"$1,414.74 ",$44.21 ,$50.08 ,$6.40 ,$0.20 ,$0.00 
19097795,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,73,J1040,CPT/HCPCS,INJ METHYLPRDNISOLONE ACTAT 80 MG,240,"Medications (injections, infusions, other forms)",119,828,"$1,011.27 ",$13.85 ,$0.00 ,"$1,011.27 ",$13.85 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19102787,2019,5,Becker,MEDICARE,2,19 - 44 years,F,33,90837,CPT/HCPCS,PSYTX W PT 60 MINUTES,218,"Psychological and psychiatric evaluation, therapy",401,390,"$38,672.16 ","$1,171.88 ",$602.78 ,"$29,939.30 ",$907.25 ,$500.82 ,"$8,732.86 ",$264.63 ,$161.60 
19106603,2019,5,Becker,MEDICARE,3,45 - 64 years,M,15,73564,CPT/HCPCS,X-RAY EXAM KNEE 4 OR MORE,226,Radiology - Diagnostic (other),30,172,$447.04 ,$29.80 ,$11.19 ,$203.46 ,$13.56 ,$8.89 ,$243.58 ,$16.23 ,$2.27 
19109579,2019,5,Becker,MEDICARE,4,65 - 74 years,F,32,94060,CPT/HCPCS,EVALUATION OF WHEEZING,38,Lung and bronchus procedures - Diagnostic (other),67,384,"$5,400.18 ",$168.75 ,$261.05 ,"$4,850.47 ",$151.57 ,$211.97 ,$549.71 ,$17.17 ,$4.01 
19111499,2019,5,Becker,MEDICARE,4,65 - 74 years,M,99,71250,CPT/HCPCS,CT THORAX DX C-,178,CT scan - Chest,207,"1,162","$21,167.24 ",$213.81 ,$166.42 ,"$16,454.53 ",$166.20 ,$128.20 ,"$4,712.71 ",$47.60 ,$32.16 
19114331,2019,5,Becker,MEDICARE,5,75 years and older,F,20,74230,CPT/HCPCS,X-RAY XM SWLNG FUNCJ C+,185,X-ray - Upper GI,34,225,"$2,360.96 ",$118.04 ,$43.14 ,"$1,590.61 ",$79.53 ,$33.91 ,$770.35 ,$38.51 ,$8.09 
19117355,2019,5,Becker,MEDICARE,5,75 years and older,M,21,86481,CPT/HCPCS,TB AG RESPONSE T-CELL SUSP,235,Laboratory - Other,25,249,$543.24 ,$25.86 ,$0.00 ,$527.24 ,$25.10 ,$0.00 ,$16.00 ,$0.76 ,$0.00 
19120595,2019,7,Beltrami,COMMERCIAL,2,19 - 44 years,F,98,77063,CPT/HCPCS,BREAST TOMOSYNTHESIS BI,182,Mammography,192,"1,155","$10,766.95 ",$109.86 ,$104.86 ,"$10,286.30 ",$104.96 ,$97.14 ,$480.65 ,$4.90 ,$0.00 
19124939,2019,7,Beltrami,COMMERCIAL,3,45 - 64 years,M,16,92083,CPT/HCPCS,VISUAL FIELD EXAMINATION(S),220,Ophthalmologic/otologic diagnosis and treatment,16,183,"$1,833.49 ",$114.59 ,$113.04 ,$407.24 ,$25.45 ,$0.00 ,"$1,426.25 ",$89.14 ,$102.74 
19128995,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,46,82306,CPT/HCPCS,VITAMIN D 25 HYDROXY,233,Laboratory - Chemistry and hematology,54,541,"$1,238.24 ",$26.91 ,$32.86 ,"$1,238.24 ",$26.91 ,$32.86 ,$0.00 ,$0.00 ,$0.00 
19026059,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,46,T1028,CPT/HCPCS,ASSESS HOME PHYSICAL & FAMILY ENVIR,236,"Non-hospital-based care (home health, hospice)",64,549,"$70,815.30 ","$1,539.46 ","$1,238.00 ","$70,815.30 ","$1,539.46 ","$1,238.00 ",$0.00 ,$0.00 ,$0.00 
19027931,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,13,81230,CPT/HCPCS,CYP3A4 GENE COMMON VARIANTS,234,Pathology,13,141,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19029347,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,14,B4035,CPT/HCPCS,ENTERAL FEED SPL KIT; PUMP FED-DAY,243,DME and supplies,123,166,"$27,805.45 ","$1,986.10 ","$1,722.50 ","$27,802.25 ","$1,985.87 ","$1,722.50 ",$3.20 ,$0.22 ,$0.00 
19031531,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,29,72146,CPT/HCPCS,MRI CHEST SPINE W/O DYE,198,MRI (magnetic resonance imaging),34,322,"$4,824.66 ",$166.36 ,$142.69 ,"$4,824.66 ",$166.36 ,$142.69 ,$0.00 ,$0.00 ,$0.00 
